ID,Ministry,Department,Agency,Lat,Long,Address
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Sub-District Health Promoting Hospital, Ban Haet District, Khon Kaen Province",16.17515,102.7225,"Moo 6, Khok Samran Sub-district, Ban Haet District, Khon Kaen Province 40110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Bang Health Promoting Hospital, Dong Eichan Subdistrict, Buriram Province",14.55343,102.5398,"Moo 3, Dong Eichan Subdistrict, Non Suwan District, Buriram Province 31110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Bang Subdistrict Health Promoting Hospital, Kut Chap Subdistrict, Udon Thani Province",17.38135,102.5359,"Moo 3, Kut Chap Subdistrict, Kudchap District, Udon Thani Province 41250"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Bang Phatthana Health Promoting Hospital Amnat Charoen Province,15.79389,104.4958,"Moo 3, Nam Lek Subdistrict, Mueang Amnat Charoen District, Amnat Charoen Province 37000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Subdistrict Health Promoting Hospital, Bang Rakam District, Phitsanulok Province",16.83219,99.96776,"Moo 4, Khuuuang Subdistrict, Bang Rakam District, Phitsanulok Province 65240"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Bang Health Promoting Hospital Kalasin Province,16.38881,103.2581,"Moo 15, Huanakham Subdistrict, Yang Talat District, Kalasin Province 46120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Bang Health Promoting Hospital Mahasarakham Province,15.65787,103.2528,"Moo 2, Dong Bang Subdistrict, Na Dun District, Maha Sarakham Province 44180"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Bang Health Promoting Hospital Ubon Ratchathani Province,15.24482,104.7363,"Moo 9, Nong Bo Subdistrict, Mueang Ubon Ratchathani District Ubon Ratchathani 34000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Bang Health Promoting Hospital Amnat Charoen Province,15.70843,104.7521,"Moo 3, Dong Bang Sub-district, Lue Amnat District, Amnat Charoen Province 37000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Sawang Health Promoting Hospital Kalasin Province,16.37279,103.5536,"Moo 5, Huai Pho Subdistrict, Mueang Kalasin District, Kalasin Province 46000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Charoen Subdistrict Health Promoting Hospital, Dong Charoen Subdistrict, Yasothon Province",15.68009,104.2863,"Moo 3, Dong Charoen Subdistrict, Kam Khuean Kaew District, Yasothon Province 35110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Charoen Subdistrict Health Promoting Hospital, Wang Ngio District, Phichit Province",16.02996,100.6606,"Moo 7, Wang Ngio Subdistrict, Dong Charoen District, Phichit Province 66210"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Mueang Health Promoting Hospital Kalasin Province,16.45687,103.4581,"Moo 13, Lam Phan Subdistrict, Mueang Kalasin District, Kalasin Province 46000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Mon Health Promoting Hospital Mukdahan,16.6598,104.505,"Ban Dong Mon Village, Moo 2, Dong Mon Subdistrict, Mueang District, Mukdahan Province 49000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Somboon Health Promoting Hospital Kalasin Province,16.86497,103.3869,"Moo 5, Dong Somboon Subdistrict, Tha Khantho District, Kalasin Province 46190"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Daeng Sub-District Health Promoting Hospital, Dong Daeng Sub-district, Roi Et Province",15.85008,103.6249,"Moo 8, Dong Daeng Subdistrict, Chaturaphak Phiman District, Roi Et Province 45180"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Pattana Health Promoting Hospital, Na Ngua Subdistrict, Udon Thani Province",17.7247,102.235,"Moo 5, Nangua Subdistrict, Nam Som District, Udon Thani Province 41210"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Man Health Promoting Hospital, Sing Khok Subdistrict, Roi Et Province",15.72768,103.6746,"Moo 3, Singkhok Subdistrict, Kaset Wisai District, Roi Et Province 45150"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Don Subdistrict Health Promoting Hospital, Sangkha Subdistrict, Surin Province",14.63336,103.9016,"Moo 7, Sangkha Subdistrict, Sangkha District, Surin Province 32150"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Subdistrict Health Promoting Hospital, Sarika Subdistrict, Nakhon Nayok Province",14.31467,101.3063,"Moo 1, Sarika Sub-district, Mueang Nakhon Nayok District, Nakhon Nayok Province 26000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Mahachai Health Promoting Hospital Nakhon Sawan Province,15.13198,100.4152,"159 Moo 6, Soi Thong Subdistrict, Takhli District, Nakhon Sawan Province 60140"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Yin Sub District Health Promoting Hospital, Phra Song Sub-district, Nakhon Phanom Province",17.07163,104.5707,"Moo 11, Phra Song Sub-district, Na Kae District, Nakhon Phanom Province 48130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Man Health Promoting Hospital Mahasarakham Province,15.95726,103.197,"Moo 9, Nong Muang Subdistrict, Borabue District, Maha Sarakham Province 44130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Kha Health Promoting Hospital Tambon Koh Pho Nakhon Nayok Province,14.15808,101.2363,"Moo 4, Koh Pho Subdistrict, Pak Phli District, Nakhon Nayok Province 26130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Khok Kham Health Promoting Hospital Phitsanulok Province,16.67421,100.0587,"Moo 2, Plakrad Subdistrict, Bang Rakam District, Phitsanulok Province 65140"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Khwang Health Promoting Hospital, Nong Bo Subdistrict, Nakhon Phanom Province",16.97759,104.338,"Moo 5, Nong Bo Subdistrict, Na Kae District, Nakhon Phanom Province 48130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Lan Health Promoting Hospital Wang Chan Subdistrict, Tak Province",17.2791,99.13432,"Moo 5, Wang Chan Subdistrict, Sam Ngao District, Tak 63130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Luang Subdistrict Health Promoting Hospital, Bueng Thawai District, Sakon Nakhon Province",17.0545,104.1515,"Moo 7, Bueng Tawai Sub-district, Tao Ngoi District, Sakon Nakhon Province 47260"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Luang Health Promoting Hospital Chiang Rai,20.15146,100.4244,"Baan Dong Luang Village No. 8, Sri Don Chai Subdistrict, Chiang Khong District, Chiang Rai Province 57140"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Mafai Subdistrict Health Promoting Hospital, Dong Mafai Sub-district, Sakon Nakhon Province",17.09364,104.1085,"Moo 4, Dong Ma Fai Subdistrict, Mueang Sakon Nakhon District, Sakon Nakhon Province 47000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Ma Fai Health Promoting Hospital, Dong Mafai Subdistrict, Yasothon Province",16.006,104.1391,"Moo 8, Dong Ma Fai Subdistrict, Sai Mun District, Yasothon Province 35170"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Kham Khrata Health Promoting Hospital, Dong Mafai Subdistrict, Yasothon Province",15.95313,104.1199,"Moo 3, Dong Ma Fai Subdistrict, Sai Mun District, Yasothon Province 35170"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Matin Health Promoting Hospital Chiang Rai,19.9131,100.0591,"Baan Noen Siam Village, Moo 10, Pha Ngam Subdistrict, Wiang Chai District, Chiang Rai Province 57210"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Suan Phatthana Health Promoting Hospital Kalasin Province,17.04939,103.5737,"Moo 7, Na Than Subdistrict, Kham Muang District, Kalasin 46180"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Chan Health Promoting Hospital Mahasarakham Province,15.64705,103.0591,"Moo 14, Waeng Dong Subdistrict, Yang Si Suraj District, Maha Sarakham Province 44210"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Tha Hae Sub-District Health Promoting Hospital, Dong Khon Subdistrict, Nakhon Nayok Province",14.10785,101.2016,"Moo 8, Dong Drama Subdistrict, Mueang Nakhon Nayok District, Nakhon Nayok Province 26000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Nimit Tambon Health Promoting Hospital, Namong Subdistrict, Sakon Nakhon Province",17.05046,103.8871,"73 Moo 7, Namong Subdistrict, Kudbak District, Sakon Nakhon Province 47180"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong In Ta Health Promoting Hospital, Phayao Province",19.3788,99.84571,"Moo 6, Ban Lao Subdistrict, Mae Chai District, Phayao Province 56130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Champa Dong Health Promoting Hospital Kut Rua Kham Sakon Nakhon Province,17.76326,103.6289,"Moo 5, Kutruakham Subdistrict, Wanon Niwat District, Sakon Nakhon Province 47120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Sakhan Subdistrict Health Promoting Hospital, Khon Kaen Province",16.73313,101.7937,"Moo 7, Wang Sawab Sub-district, Phu Pha Man District, Khon Kaen Province 40350"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Sa Phang Health Promoting Hospital Nong Khai Province,17.84071,103.1523,"Moo 6, Nakhuang Subdistrict, Phon Phisai District, Nong Khai Province 43120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Muang Tai Health Promoting Hospital Nakhon Sawan Province,15.84089,100.023,"72 Moo 7, Khao Din Sub-district, Kao Liao District, Nakhon Sawan Province 60230"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Tan Sub District Health Promoting Hospital, Ngew Rai Subdistrict, Lopburi Province",14.72172,100.6057,"Moo 12, Ngew Rai Sub-district, Mueang Lopburi District, Lopburi 15000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Thep Nimit Health Promoting Hospital Chiang Rai,19.77749,99.81055,"Ban Dong Thep Nimit, Village No. 17, Pa O Don Chai Subdistrict Mueang Chiang Rai District, Chiang Rai Province 57000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Health Promoting Hospital, Dong Tio Subdistrict, Ban Klang Subdistrict, Nakhon Phanom Province",17.15636,104.7662,"Moo 6, Ban Klang Subdistrict, Mueang Nakhon Phanom District, Nakhon Phanom Province 48000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Wai Subdistrict Health Promoting Hospital, Hai Sok Subdistrict, Udon Thani Province",17.70562,102.5213,"Moo 12, Hai Sok Subdistrict, Ban Phue District, Udon Thani Province 41160"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Wai Sub-District Health Promoting Hospital, Kut Chap Sub-district, Udon Thani Province",17.40826,102.5054,"Moo 5, Kutchap Subdistrict, Kudchap District, Udon Thani Province 41250"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Som Health Promoting Hospital, Chiang Thong Subdistrict, Tak Province",16.59622,99.24725,"Moo 3, Xieng Thong Subdistrict, Wang Chao District, Tak Province 63000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Yapa Health Promoting Hospital, Ban Tuek Subdistrict, Sukhothai Province",17.67336,99.9118,"Si Satchanalai Road - House Building Moo 6, Ban Tuek Subdistrict, Si Satchanalai District, Sukhothai Province 64130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Yai Health Promoting Hospital Mahasarakham Province,15.88746,103.3091,"Moo 3, Dong Yai Subdistrict, Wapi Pathum District, Maha Sarakham Province 44120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Yang Health Promoting Hospital, Du Noi Subdistrict, Roi Et Province",15.74694,103.4676,"Moo 1, Du Noi Subdistrict, Chaturaphak Phiman District, Roi Et Province 45180"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Yang Noi Health Promoting Hospital Mahasarakham Province,15.48124,103.222,"Moo 5, Wiang Saad Subdistrict, Phayakkhaphum Phisai District, Maha Sarakham Province 44110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Sai Dong Yang Health Promoting Hospital Phichit Province,16.18599,100.5731,"Moo 6, Thap Khlo Subdistrict, Thap Khlo District, Phichit Province 66150"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Kham Yang Health Promoting Hospital, Dong Nuea Subdistrict, Sakon Nakhon Province",18.01359,103.5883,"Moo 8, Dong Nuea Subdistrict, Ban Muang District, Sakon Nakhon Province 47140"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Yang Health Promoting Hospital Mahasarakham Province,15.75046,103.2638,"Moo 1, Dong Yang Subdistrict, Na Dun District, Maha Sarakham Province 44180"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Yang Health Promoting Hospital Mukdahan,16.60672,104.5836,"Ban Dong Yang Village, Moo 4, Kut Khae Subdistrict, Mueang District, Mukdahan Province 49000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Yen Sub District Health Promoting Hospital, Dong Yen Subdistrict, Mukdahan Province",16.38317,104.6977,"Ban Dong Yen Village No. 1, Dong Yen Subdistrict, Mueang District, Mukdahan Province 49000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Yo Health Promoting Hospital Nakhon Phanom Province,17.14348,104.73,"Moo 7, Na Thon Subdistrict, That Phanom District, Nakhon Phanom Province 48110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Dong Health Promoting Hospital Chat Trakan District Phitsanulok Province,17.37103,100.4891,"Moo 1, Ban Dong Subdistrict, Chat Trakan District, Phitsanulok Province 65170"
